entrez_id,u_symbol
79832,QSER1
79833,GEMIN6
79834,PEAK1
79836,LONRF3
79837,PIP4K2C
79838,TMC5
79839,CCDC102B
79840,NHEJ1
79841,AGBL2
79842,ZBTB3
79843,FAM124B
79844,ZDHHC11
79845,RNF122
79846,CFAP69
79847,MFSD13A
79848,CSPP1
79849,PDZD3
79850,FAM57A
79852,EPHX3
79853,TM4SF20
79856,SNX22
79858,NEK11
79861,TUBAL3
79862,ZNF669
79863,RBFA
79864,JHY
79865,TREML2
79866,BORA
79867,TCTN2
79868,ALG13
79869,CPSF7
79870,BAALC
79871,RPAP2
79872,CBLL1
79873,NUDT18
79874,RABEP2
79875,THSD4
79876,UBA5
79877,DCAKD
79879,CCDC134
79882,ZC3H14
79883,PODNL1
79884,MAP9
79885,HDAC11
79886,CAAP1
79887,PLBD1
79888,LPCAT1
79890,RIN3
79891,ZNF671
79892,MCMBP
79893,GGNBP2
79894,ZNF672
79895,ATP8B4
79896,THNSL1
79897,RPP21
79898,ZNF613
79899,PRR5L
79901,CYBRD1
79902,NUP85
79903,NAA60
79905,TMC7
79906,MORN1
79908,BTNL8
79912,PYROXD1
79913,ACTR5
79915,ATAD5
79917,MAGIX
79918,SETD6
79919,C2ORF54
79921,TCEAL4
79922,MRM1
79923,NANOG
79924,ADM2
79925,SPEF2
79927,FAM110D
79929,MAP6D1
79930,DOK3
79931,TNIP3
79932,KIAA0319L
79933,SYNPO2L
79934,COQ8B
79935,CNTD2
79937,CNTNAP3
79939,SLC35E1
79943,ZNF696
79944,L2HGDH
79946,C10ORF95
79947,DHDDS
79948,PLPPR3
79949,PLEKHS1
79953,SYNDIG1
79954,NOL10
79955,PDZD7
79956,ERMP1
79957,PAQR6
79958,DENND1C
79959,CEP76
79960,JADE1
79961,DENND2D
79962,DNAJC22
79966,SCD5
79968,WDR76
79969,ATAT1
79971,WLS
79973,ZNF442
79974,CPED1
79977,GRHL2
79979,TRMT2B
79980,DSN1
79981,FRMD1
79982,DNAJB14
79983,POF1B
79987,SVEP1
79989,TTC26
79990,PLEKHH3
79991,STN1
79993,ELOVL7
79998,ANKRD53
80000,GREB1L
80003,PCNX2
80004,ESRP2
80005,DOCK5
80006,TRAPPC13
80007,C10ORF88
80008,TMEM156
80010,RMI1
80011,FAM192A
80012,PHC3
80013,MINDY3
80014,WWC2
80017,DGLUCY
80018,NAA25
80019,UBTD1
80020,FOXRED2
80021,TMEM62
80022,MYO15B
80023,NRSN2
80024,SLC8B1
80025,PANK2
80028,FBXL18
80031,SEMA6D
80032,ZNF556
80034,CSRNP3
80036,TRPM3
80039,FAM106A
80045,GPR157
80055,PGAP1
80059,LRRTM4
80063,ATF7IP2
80067,DCAF17
80070,ADAMTS20
80071,CCDC15
80086,TUBA4B
80095,ZNF606
80097,MZT2B
80108,ZFP2
80110,ZNF614
80111,C3ORF36
80114,BICC1
80115,BAIAP2L2
80117,ARL14
80119,PIF1
80122,MAP3K19
80124,VCPIP1
80125,CCDC33
80127,BBOF1
80128,TRIM46
80129,CCDC170
80131,LRRC8E
80133,MROH9
80135,RPF1
80139,ZNF703
80142,PTGES2
80143,SIKE1
80144,FRAS1
80145,THOC7
80146,UXS1
80148,PQLC1
80149,ZC3H12A
80150,ASRGL1
80152,CENPT
80153,EDC3
80155,NAA15
80157,CWH43
80162,PGGHG
80164,PRR36
80167,ABHD18
80168,MOGAT2
80169,CTC1
80173,IFT74
80174,DBF4B
80176,SPSB1
80177,MYCT1
80178,TEDC2
80179,MYO19
80183,RUBCNL
80184,CEP290
80185,TTI2
80194,TMEM134
80195,TMEM254
80196,RNF34
80198,MUS81
80199,FUZ
80201,HKDC1
80204,FBXO11
80205,CHD9
80206,FHOD3
80207,OPA3
80208,SPG11
80209,PROSER1
80210,ARMC9
80212,CCDC92
80213,TM2D3
80216,ALPK1
80217,CFAP43
80218,NAA50
80219,COQ10B
80221,ACSF2
80222,TARS2
80223,RAB11FIP1
80224,NUBPL
80227,PAAF1
80228,ORAI2
80230,RUFY1
80231,CXORF21
80232,WDR26
80233,FAAP100
80235,PIGZ
80237,ELL3
80243,PREX2
80254,CEP63
80255,SLC35F5
80256,FAM214B
80258,EFHC2
80262,C16ORF70
80263,TRIM45
80264,ZNF430
80267,EDEM3
80270,HSD3B7
80271,ITPKC
80273,GRPEL1
80274,SCUBE1
80279,CDK5RAP3
80298,MTERF2
80301,PLEKHO2
80303,EFHD1
80304,WDCP
80305,TRABD
80306,MED28
80308,FLAD1
80309,SPHKAP
80310,PDGFD
80311,KLHL15
80312,TET1
80313,LRRC27
80314,EPC1
80315,CPEB4
80316,PPP1R2P9
80317,ZKSCAN3
80318,GKAP1
80319,CXXC4
80320,SP6
80321,CEP70
80323,CCDC68
80324,PUS1
80325,ABTB1
80326,WNT10A
80328,ULBP2
80329,ULBP1
80331,DNAJC5
80332,ADAM33
80333,KCNIP4
80335,WDR82
80336,PABPC1L
80339,PNPLA3
80341,BPIFB2
80342,TRAF3IP3
80343,SEL1L2
80344,DCAF11
80345,ZSCAN16
80346,REEP4
80347,COASY
80349,WDR61
80351,TNKS2
80352,RNF39
80380,PDCD1LG2
80381,CD276
80700,UBXN6
80704,SLC19A3
80705,TSGA10
80709,AKNA
80712,ESX1
80714,PBX4
80723,SLC35G2
80724,ACAD10
80725,SRCIN1
80726,IQCN
80727,TTYH3
80728,ARHGAP39
80731,THSD7B
80736,SLC44A4
80737,VWA7
80739,MPIG6B
80740,LY6G6C
80741,LY6G5C
80742,PRR3
80745,THUMPD2
80746,TSEN2
80755,AARSD1
80757,TMEM121
80758,PRR7
80759,KHDC1
80760,ITIH5
80762,NDFIP1
80763,SPX
80764,THAP7
80765,STARD5
80772,CPTP
80774,LIMD2
80775,TMEM177
80776,B9D2
80777,CYB5B
80778,ZNF34
80781,COL18A1
80789,INTS5
80790,CMIP
80816,ASXL3
80817,CEP44
80818,ZNF436
80820,EEPD1
80821,DDHD1
80823,BHLHB9
80824,DUSP16
80829,ZFP91
80830,APOL6
80831,APOL5
80832,APOL4
80833,APOL3
80834,TAS1R2
80835,TAS1R1
80851,SH3BP5L
80852,GRIP2
80853,KDM7A
80854,SETD7
80856,LNPK
80863,PRRT1
80864,EGFL8
80895,ILKAP
80896,NPL
80975,TMPRSS5
81025,GJA9
81027,TUBB1
81029,WNT5B
81030,ZBP1
81031,SLC2A10
81033,KCNH6
81034,SLC25A32
81035,COLEC12
81037,CLPTM1L
81050,OR5AC2
81061,OR11H1
81099,OR4F17
81127,OR4K15
81168,OR8J3
81169,OR8J2
81193,OR5G3
81282,OR51G2
81285,OR51E2
81300,OR4P4
81309,OR4C15
81315,OR4A8
81318,OR4A5
81327,OR4A16
81328,OR4A15
81341,OR10W1
81377,OR13C7
81392,OR2AE1
81399,OR4F16
81431,OR5AC1
81442,OR6N2
81448,OR6K2
81458,OR2T7
81466,OR2L5
81469,OR2G3
81470,OR2G2
81472,OR2C3
81488,POLR2M
81490,PTDSS2
81491,GPR63
81492,RSPH6A
81493,SYNC
81494,CFHR5
81501,DCSTAMP
81502,HM13
81532,MOB2
81533,ITFG1
81537,SGPP1
81539,SLC38A1
81542,TMX1
81543,LRRC3
81544,GDPD5
81545,FBXO38
81550,TDRD3
81551,STMN4
81552,VOPP1
81553,FAM49A
81554,RCC1L
81555,YIPF5
81556,INTS14
81557,MAGED4B
81558,FAM117A
81559,TRIM11
81562,LMAN2L
81563,C1ORF21
81565,NDEL1
81566,CSRNP2
81567,TXNDC5
81569,ACTL8
81570,CLPB
81572,PDRG1
81573,ANKRD13C
81575,APOLD1
81576,CCDC130
81577,GFOD2
81578,COL21A1
81579,PLA2G12A
81602,CDADC1
81603,TRIM8
81605,URM1
81606,LBH
81607,NECTIN4
81608,FIP1L1
81609,SNX27
81610,FAM83D
81611,ANP32E
81614,NIPA2
81615,TMEM163
81616,ACSBG2
81617,CAB39L
81618,ITM2C
81619,TSPAN14
81620,CDT1
81621,KAZALD1
81622,UNC93B1
81623,DEFB126
81624,DIAPH3
81626,SHCBP1L
81627,TRMT1L
81628,TSC22D4
81629,TSSK3
81631,MAP1LC3B
81669,CCNL2
81671,VMP1
81688,C6ORF62
81689,ISCA1
81691,REXO5
81693,AMN
81696,OR5V1
81697,OR2B2
81704,DOCK8
81706,PPP1R14C
81786,TRIM7
81788,NUAK2
81789,TIGD6
81790,RNF170
81792,ADAMTS12
81793,TLR10
81794,ADAMTS10
81796,SLCO5A1
81797,OR12D3
81831,NETO2
81832,NETO1
81833,SPACA1
81839,VANGL1
81844,TRIM56
81846,SBF2
81847,RNF146
81848,SPRY4
81849,ST6GALNAC5
81850,KRTAP1-3
81851,KRTAP1-1
81853,TMEM14B
81855,SFXN3
81856,ZNF611
81857,MED25
81858,SHARPIN
81870,KRTAP9-9
81871,KRTAP4-6
81872,KRTAP2-1
81873,ARPC5L
81875,ISG20L2
81876,RAB1B
81887,LAS1L
81888,HYI
81889,FAHD1
81890,QTRT1
81892,SLIRP
81894,SLC25A28
81926,ABHD17A
81928,CABLES2
81929,SEH1L
81930,KIF18A
81931,ZNF93
81932,HDHD3
83259,PCDH11Y
83394,PITPNM3
83401,ELOVL3
83416,FCRL5
83417,FCRL4
83439,TCF7L1
83440,ADPGK
83442,SH3BGRL3
83443,SF3B5
83444,INO80B
83445,GSG1
83446,CCDC70
83447,SLC25A31
83448,PUS7L
83449,PMFBP1
83450,DRC3
83451,ABHD11
83452,RAB33B
83460,EMC6
83461,CDCA3
83463,MXD3
83464,APH1B
83468,GLT8D2
83473,KATNAL2
83475,DOHH
83478,ARHGAP24
83479,DDX59
83480,PUS3
83481,EPPK1
83482,SCRT1
83483,PLVAP
83538,TTC25
83539,CHST9
83540,NUF2
83541,FAM110A
83543,AIF1L
83544,DNAL1
83546,RTBDN
83547,RILP
83548,COG3
83549,UCK1
83550,GPR101
83551,TAAR8
83552,MFRP
83590,TMUB1
83591,THAP2
83592,AKR1E2
83593,RASSF5
83594,NUDT12
83595,SOX7
83596,BCL2L12
83597,RTP3
83604,TMEM47
83605,CCM2
83606,GUCD1
83607,AMMECR1L
83608,C18ORF21
83636,C19ORF12
83637,ZMIZ2
83638,C11ORF68
83639,TEX101
83640,FAM103A1
83641,FAM107B
83642,SELENOO
83643,CCDC3
83648,FAM167A
83650,SLC35G5
83657,DYNLRB2
83658,DYNLRB1
83659,TEKT1
83660,TLN2
83661,MS4A8
83666,PARP9
83667,SESN2
83690,CRISPLD1
83692,CD99L2
83693,HSDL1
83694,RPS6KL1
83695,RHNO1
83696,TRAPPC9
83697,SLC4A9
83698,CALN1
83699,SH3BGRL2
83700,JAM3
83706,FERMT3
83707,TRPT1
83714,NRIP2
83715,ESPN
83716,CRISPLD2
83719,YPEL3
83723,FAM57B
83729,INHBE
83732,RIOK1
83733,SLC25A18
83734,ATG10
83737,ITCH
83740,H2AFB3
83741,TFAP2D
83742,MARVELD1
83743,GRWD1
83744,ZNF484
83746,L3MBTL2
83752,LONP2
83755,KRTAP4-12
83756,TAS1R3
83758,RBP5
83759,RBM4B
83786,FRMD8
83787,ARMC10
83795,KCNK16
83844,USP26
83849,SYT15
83850,ESYT3
83851,SYT16
83852,SETDB2
83853,ROPN1L
83854,ANGPTL6
83855,KLF16
83856,FSD1L
83857,TMTC1
83858,ATAD3B
83860,TAF3
83861,RSPH3
83862,TMEM120A
83871,RAB34
83872,HMCN1
83873,GPR61
83874,TBC1D10A
83875,BCO2
83876,MRO
83877,TM2D2
83878,USHBP1
83879,CDCA7
83881,MIXL1
83882,TSPAN10
83884,SLC25A2
83886,PRSS27
83887,TTLL2
83888,FGFBP2
83889,WDR87
83890,SPATA9
83891,SNX25
83892,KCTD10
83893,SPATA16
83894,TTC29
83895,KRTAP1-5
83896,KRTAP3-1
83897,KRTAP3-2
83899,KRTAP9-2
83900,KRTAP9-3
83901,KRTAP9-8
83902,KRTAP17-1
83903,HASPIN
83930,STARD3NL
83931,STK40
83932,SPRTN
83933,HDAC10
83937,RASSF4
83938,LRMDA
83939,EIF2A
83940,TATDN1
83941,TM2D1
83942,TSSK1B
83943,IMMP2L
83953,FCAMR
83959,SLC4A11
83982,IFI27L2
83983,TSSK6
83985,SPNS1
83986,FAM234A
83987,CCDC8
83988,NCALD
83989,FAM172A
83990,BRIP1
83992,CTTNBP2
83998,REG4
83999,KREMEN1
84000,TMPRSS13
84002,B3GNT5
84033,OBSCN
84034,EMILIN2
84056,KATNAL1
84057,MND1
84058,WDR54
84059,ADGRV1
84060,RBM48
84061,MAGT1
84062,DTNBP1
84063,KIRREL2
84064,HDHD2
84065,TMEM222
84066,TEX35
84067,FAM160A2
84068,SLC10A7
84069,PLEKHN1
84070,FAM186B
84071,ARMC2
84072,HORMAD1
84073,MYCBPAP
84074,QRICH2
84075,FSCB
84076,TKTL2
84077,C3ORF20
84078,KBTBD7
84079,ANKRD27
84080,ENKD1
84081,NSRP1
84083,ZRANB3
84084,RAB6C
84085,FBXO30
84100,ARL6
84101,USP44
84102,SLC41A2
84103,C4ORF17
84105,PCBD2
84106,PRAM1
84107,ZIC4
84108,PCGF6
84109,QRFPR
84124,ZNF394
84125,LRRIQ1
84126,ATRIP
84128,WDR75
84129,ACAD11
84131,CEP78
84132,USP42
84133,ZNRF3
84134,TOMM40L
84135,UTP15
84138,SLC7A6OS
84140,FAM161A
84141,EVA1A
84142,ABRAXAS1
84144,SYDE2
84146,ZNF644
84148,KAT8
84152,PPP1R1B
84153,RNASEH2C
84154,RPF2
84159,ARID5B
84162,KIAA1109
84163,GTF2IRD2
84164,ASCC2
84166,NLRC5
84167,C19ORF44
84168,ANTXR1
84171,LOXL4
84172,POLR1B
84173,ELMOD3
84174,SLA2
84179,SLC49A3
84181,CHD6
84182,MINDY4
84186,ZCCHC7
84187,TMEM164
84188,FAR1
84189,SLITRK6
84190,METTL25
84191,FAM96A
84193,SETD3
84196,USP48
84197,POMK
84203,TXNDC2
84206,MEX3B
84210,ANKRD20A1
84215,ZNF541
84216,TMEM117
84217,ZMYND12
84218,TBC1D3F
84219,WDR24
84220,RGPD5
84221,SPATC1L
84223,IQCG
84224,NBPF3
84225,ZMYND15
84226,C2ORF16
84229,DRC7
84230,LRRC8C
84231,TRAF7
84232,MAF1
84233,TMEM126A
84236,RHBDD1
84239,ATP13A4
84240,ZCCHC9
84243,ZDHHC18
84245,MRI1
84246,MED10
84247,RTL6
84248,FYTTD1
84249,PSD2
84250,SLF1
84251,SGIP1
84253,GARNL3
84254,CAMKK1
84255,SLC37A3
84256,FLYWCH1
84258,SYT3
84259,DCUN1D5
84260,TCHP
84261,FBXW9
84262,PSMG3
84263,HSDL2
84264,HAGHL
84265,POLR3GL
84266,ALKBH7
84267,C9ORF64
84268,RPAIN
84269,CHCHD5
84270,CARD19
84271,POLDIP3
84272,YIPF4
84273,NOA1
84274,COQ5
84275,SLC25A33
84276,NICN1
84277,DNAJC30
84278,MFSD14C
84279,PRADC1
84280,BTBD10
84281,C2ORF88
84282,RNF135
84283,TMEM79
84284,NTPCR
84285,EIF1AD
84286,TMEM175
84287,ZDHHC16
84288,EFCAB2
84289,ING5
84290,CAPNS2
84292,WDR83
84293,FAM213A
84294,UTP23
84295,PHF6
84296,GINS4
84298,LLPH
84299,MIEN1
84300,UQCC2
84301,DDI2
84302,TMEM246
84303,CHCHD6
84304,NUDT22
84305,PYM1
84306,PDCD2L
84307,ZNF397
84309,NUDT16L1
84310,C7ORF50
84311,MRPL45
84312,BRMS1L
84313,VPS25
84314,TMEM107
84315,MON1A
84316,NAA38
84317,CCDC115
84318,CCDC77
84319,CMSS1
84320,ACBD6
84321,THOC3
84324,SARNP
84326,METTL26
84327,ZBED3
84328,LZIC
84329,HVCN1
84330,ZNF414
84331,MCRIP2
84332,DYDC2
84333,PCGF5
84334,APOPT1
84335,AKT1S1
84336,TMEM101
84337,ELOF1
84340,GFM2
84342,COG8
84343,HPS3
84364,ARFGAP2
84365,NIFK
84366,PRAC1
84376,HOOK3
84417,C2ORF40
84418,CYSTM1
84419,C15ORF48
84432,PROK1
84433,CARD11
84435,ADGRA1
84436,ZNF528
84437,MSANTD4
84439,HHIPL1
84440,RAB11FIP4
84441,MAML2
84443,FRMPD3
84444,DOT1L
84445,LZTS2
84446,BRSK1
84447,SYVN1
84448,ABLIM2
84449,ZNF333
84450,ZNF512
84451,MAP3K21
84455,EFCAB7
84456,L3MBTL3
84457,PHYHIPL
84458,LCOR
84460,ZMAT1
84461,NEURL4
84464,SLX4
84465,MEGF11
84466,MEGF10
84467,FBN3
84498,FAM120B
84501,SPIRE2
84502,JPH4
84503,ZNF527
84504,NKX6-2
84513,PLPP5
84514,GHDC
84515,MCM8
84516,DCTN5
84517,ACTRT3
84518,CNFN
84519,ACRBP
84520,GON7
84522,JAGN1
84524,ZC3H8
84525,HOPX
84527,ZNF559
84528,RHOXF2
84529,C15ORF41
84530,SRRM4
84532,ACSS1
84539,MCHR2
84541,KBTBD8
84542,KIAA1841
84545,MRPL43
84547,PGBD1
84548,TMEM185A
84549,MAK16
84552,PARD6G
84553,FAXC
84557,MAP1LC3A
84560,MT4
84561,SLC12A8
84569,LYZL1
84570,COL25A1
84572,GNPTG
84612,PARD6B
84614,ZBTB37
84616,KRTAP4-4
84617,TUBB6
84618,NT5C1A
84619,ZGPAT
84620,ST6GAL2
84622,ZNF594
84623,KIRREL3
84624,FNDC1
84626,KRBA1
84627,ZNF469
84628,NTNG2
84629,TNRC18
84630,TTBK1
84631,SLITRK2
84632,AFAP1L2
84634,KISS1R
84636,GPR174
84639,IL1F10
84640,USP38
84641,MFSD14B
84643,KIF2B
84645,C22ORF23
84647,PLA2G12B
84648,LCE3D
84649,DGAT2
84650,EBPL
84651,SPINK7
84654,SPZ1
84656,GLYR1
84658,ADGRE3
84659,RNASE7
84660,CCDC62
84661,DPY30
84662,GLIS2
84665,MYPN
84666,RETNLB
84667,HES7
84668,FAM126A
84669,USP32
84671,ZNF347
84674,CARD6
84675,TRIM55
84676,TRIM63
84678,KDM2B
84679,SLC9A7
84680,ACCS
84681,HINT2
84684,INSM2
84687,PPP1R9B
84688,C9ORF24
84689,MS4A14
84690,SPATA22
84691,FAM71F1
84692,CCDC54
84693,MCEE
84694,GJA10
84695,LOXL3
84696,ABHD1
84698,CAPS2
84699,CREB3L3
84700,MYO18B
84701,COX4I2
84705,GTPBP3
84706,GPT2
84707,BEX2
84708,LNX1
84709,MGARP
84717,HDGFL2
84720,PIGO
84722,PSRC1
84725,PLEKHA8
84726,PRRC2B
84727,SPSB2
84733,CBX2
84734,FAM167B
84735,CNDP1
84747,UNC119B
84749,USP30
84750,FUT10
84752,B3GNT9
84759,PCGF1
84765,ZNF577
84766,CRACR2A
84767,TRIM51
84769,MPV17L2
84775,ZNF607
84779,NAA11
84787,KMT5C
84790,TUBA1C
84792,FAM220A
84795,PYROXD2
84798,C19ORF48
84803,GPAT3
84804,MFSD9
84807,NFKBID
84808,PERM1
84811,BUD13
84812,PLCD4
84814,PLPP7
84816,RTN4IP1
84817,TXNDC17
84818,IL17RC
84823,LMNB2
84824,FCRLA
84826,SFT2D3
84830,ADTRP
84833,ATP5MD
84836,ABHD14B
84838,ZNF496
84839,RAX2
84842,HPDL
84844,PHF5A
84851,TRIM52
84858,ZNF503
84859,LRCH3
84861,KLHL22
84864,RIOX2
84865,CCDC142
84866,TMEM25
84867,PTPN5
84868,HAVCR2
84869,CBR4
84870,RSPO3
84871,AGBL4
84872,ZC3H10
84873,ADGRG7
84874,ZNF514
84875,PARP10
84876,ORAI1
84878,ZBTB45
84879,MFSD2A
84881,RPUSD4
84883,AIFM2
84885,ZDHHC12
84886,C1ORF198
84888,SPPL2A
84889,SLC7A3
84890,ADO
84891,ZSCAN10
84892,POMGNT2
84893,FBXO18
84894,LINGO1
84895,MIGA2
84896,ATAD1
84897,TBRG1
84898,PLXDC2
84899,TMTC4
84900,RNFT2
84901,NFATC2IP
84902,CEP89
84904,ARHGEF39
84905,ZNF341
84908,FAM136A
84909,C9ORF3
84910,TMEM87B
84911,ZNF382
84912,SLC35B4
84913,ATOH8
84914,ZNF587
84915,FAM222A
84916,UTP4
84918,LRP11
84919,PPP1R15B
84920,ALG10
84922,FIZ1
84923,FAM104A
84924,ZNF566
84925,DIRC2
84926,SPRYD3
84928,TMEM209
84929,FIBCD1
84930,MASTL
84932,RAB2B
84933,C8ORF76
84934,RITA1
84935,MEDAG
84936,ZFYVE19
84937,ZNRF1
84938,ATG4C
84939,MUM1
84940,CORO6
84941,HSH2D
84942,WDR73
84944,MAEL
84945,ABHD13
84946,LTV1
84947,SERAC1
84948,TIGD5
84950,PRPF38A
84951,TNS4
84952,CGNL1
84953,MICALCL
84954,MPND
84955,NUDCD1
84957,RELT
84958,SYTL1
84959,UBASH3B
84960,CCDC183
84961,FBXL20
84962,AJUBA
84964,ALKBH6
84966,IGSF21
84967,LSM10
84968,PNMA6A
84969,TOX2
84970,C1ORF94
84971,ATG4D
84975,MFSD5
84976,DISP1
84978,FRMD5
84984,CEP19
84985,FAM83A
84986,ARHGAP19
84987,COX14
84988,PPP1R16A
84991,RBM17
84992,PIGY
84993,UBL7
85002,FAM86B1
85004,RERG
85007,PHYKPL
85012,TCEAL3
85013,TMEM128
85014,TMEM141
85015,USP45
85016,C11ORF70
85019,TMEM241
85021,REPS1
85025,TMEM60
85027,SMIM3
85235,HIST1H2AH
85236,HIST1H2BK
85280,KRTAP9-4
85285,KRTAP4-1
85289,KRTAP4-5
85290,KRTAP4-3
85291,KRTAP4-2
85293,KRTAP3-3
85294,KRTAP2-4
85300,ATCAY
85301,COL27A1
85302,FBF1
85313,PPIL4
85315,PAQR8
85317,BAGE4
85318,BAGE3
85320,ABCC11
85329,LGALS12
85352,SHISAL1
85358,SHANK3
85359,DGCR6L
85360,SYDE1
85363,TRIM5
85364,ZCCHC3
85365,ALG2
85366,MYLK2
85369,STRIP1
85376,RIMBP3
85377,MICALL1
85378,TUBGCP6
85379,KIAA1671
85395,FAM207A
85397,RGS8
85403,EAF1
85406,DNAJC14
85407,NKD1
85409,NKD2
85413,SLC22A16
85414,SLC45A3
85415,RHPN2
85416,ZIC5
85417,CCNB3
85437,ZCRB1
85438,CABS1
85439,STON2
85440,DOCK7
85441,HELZ2
85442,KNDC1
85443,DCLK3
85444,LRRCC1
85445,CNTNAP4
85446,ZFHX2
85449,KIAA1755
85450,ITPRIP
85451,UNK
85452,CFAP74
85453,TSPYL5
85455,DISP2
85456,TNKS1BP1
85457,CIPC
85458,DIXDC1
85459,CEP295
85460,ZNF518B
85461,TANC1
85462,FHDC1
85463,ZC3H12C
85464,SSH2
85465,SELENOI
85474,LBX2
85476,GFM1
85477,SCIN
85478,CCDC65
85479,DNAJC5B
85480,TSLP
85481,PSKH2
85508,SCRT2
85509,MBD3L1
85569,GALP
85865,GTPBP10
86614,HSFY1
87178,PNPT1
87769,GGACT
88455,ANKRD13A
88745,RRP36
89122,TRIM4
89765,RSPH1
89766,UMODL1
89777,SERPINB12
89778,SERPINB11
89780,WNT3A
89781,HPS4
89782,LMLN
89790,SIGLEC10
89792,GAL3ST3
89795,NAV3
89796,NAV1
89797,NAV2
89801,PPP1R3F
89822,KCNK17
89832,CHRFAM7A
89839,ARHGAP11B
89845,ABCC10
89846,FGD3
89848,FCHSD1
89849,ATG16L2
89853,MVB12B
89857,KLHL6
89858,SIGLEC12
89866,SEC16B
89869,PLCZ1
89870,TRIM15
89872,AQP10
89874,SLC25A21
89876,MAATS1
89882,TPD52L3
89884,LHX4
89885,FATE1
89886,SLAMF9
89887,ZNF628
89890,KBTBD6
89891,WDR34
89894,TMEM116
89910,UBE3B
89927,C16ORF45
89932,PAPLN
89941,RHOT2
89944,GLB1L2
89953,KLC4
89958,SAPCD2
89970,RSPRY1
89978,DPH6
90007,MIDN
90019,SYT8
90025,UBE3D
90050,FAM181A
90060,CCDC120
90070,LACRT
90075,ZNF30
90102,PHLDB2
90113,VWA5B2
90120,TMEM250
90121,TSR2
90134,KCNH7
90135,BTBD6
90139,TSPAN18
90141,EFCAB11
90161,HS6ST2
90167,FRMD7
90187,EMILIN3
90196,SYS1
90199,WFDC8
90203,SNX21
90204,ZSWIM1
90226,UCN2
90231,KIAA2013
90233,ZNF551
90249,UNC5A
90268,OTULIN
90273,CEACAM21
90288,EFCAB12
90293,KLHL13
90313,TP53I13
90316,TGIF2LX
90317,ZNF616
90321,ZNF766
90324,CCDC97
90326,THAP3
90332,EXOC3L2
90333,ZNF468
90338,ZNF160
90342,FER1L5
90353,CTU1
90355,C5ORF30
90362,FAM110B
90378,SAMD1
90379,DCAF15
90381,TICRR
90390,MED30
90407,TMEM41A
90410,IFT20
90411,MCFD2
90416,CCDC32
90417,KNSTRN
90423,ATP6V1E2
90427,BMF
90441,ZNF622
90459,ERI1
90480,GADD45GIP1
90485,ZNF835
90488,TMEM263
90506,LRRC46
90507,SCRN2
90522,YIF1B
90523,MLIP
90525,SHF
90527,DUOXA1
90529,STPG1
90550,MCU
90557,CCDC74A
90576,ZNF799
90580,TIMM29
90589,ZNF625
90592,ZNF700
90594,ZNF439
90624,LYRM7
90627,STARD13
90634,N4BP2L1
90637,ZFAND2A
90639,COX19
90649,ZNF486
90655,TGIF2LY
90665,TBL1Y
90668,CARMIL3
90673,PPP1R3E
90678,LRSAM1
90693,CCDC126
90701,SEC11C
90736,FAM104B
90737,PAGE5
90780,PYGO2
90799,CEP95
90806,ANGEL2
90809,PIP4P1
90826,PRMT9
90827,ZNF479
90835,CCDC189
90843,TCEAL8
90850,ZNF598
90853,SPOCD1
90861,JPT2
90864,SPSB3
90865,IL33
90871,DMAC1
90874,ZNF697
90933,TRIM41
90952,ESAM
90956,ADCK2
90957,DHX57
90987,ZNF251
90990,KIFC2
90993,CREB3L1
91010,FMNL3
91012,CERS5
91039,DPP9
91050,CCDC149
91056,AP5B1
91057,CCDC34
91074,ANKRD30A
91107,TRIM47
91120,ZNF682
91133,L3MBTL4
91137,SLC25A46
91147,TMEM67
91151,TIGD7
91156,IGFN1
91179,SCARF2
91181,NUP210L
91227,GGTLC2
91252,SLC39A13
91272,BOD1
91283,MSANTD3
91289,LMF2
91298,C12ORF29
91300,R3HDM4
91304,TMEM259
91319,DERL3
91351,DDX60L
91355,LRP5L
91368,CDKN2AIPNL
91369,ANKRD40
91373,UAP1L1
91392,ZNF502
91404,SESTD1
91408,BTF3L4
91409,CCDC74B
91419,ATP23
91433,RCCD1
91442,FAAP24
91445,RNF185
91452,ACBD5
91461,PKDCC
91464,ISX
91522,COL23A1
91523,PCED1B
91526,ANKRD44
91543,RSAD2
91544,UBXN11
91574,C12ORF65
91582,RPS19BP1
91584,PLXNA4
91603,ZNF830
91607,SLFN11
91608,RASL10B
91612,CHURC1
91614,DEPDC7
91624,NEXN
91646,TDRD12
91647,ATPAF2
91653,BOC
91661,ZNF765
91662,NLRP12
91663,MYADM
91664,ZNF845
91683,SYT12
91687,CENPL
91689,SMDT1
91694,LONRF1
91703,ACY3
91734,IDI2
91746,YTHDC1
91748,ELMSAN1
91749,MFSD4B
91750,LIN52
91752,ZNF804A
91754,NEK9
91768,CABLES1
91775,NXPE3
91782,CHMP7
91801,ALKBH8
91807,MYLK3
91828,EXOC3L4
91833,WDR20
91851,CHRDL1
91860,CALML4
91862,MARVELD3
91869,RFT1
91875,TTC5
91893,FDXACB1
91894,C11ORF52
91937,TIMD4
91942,NDUFAF2
91947,ARRDC4
91949,COG7
91966,CXORF40A
91975,ZNF300
91977,MYOZ3
91978,TPGS1
92002,CCNQ
92014,SLC25A51
92017,SNX29
92086,GGTLC1
92092,ZC3HAV1L
92104,TTC30A
92105,INTS4
92106,OXNAD1
92126,DSEL
92129,RIPPLY1
92140,MTDH
92154,MTSS1L
92162,TMEM88
